,x,y,z,path
438,13.122,30.942,5.800000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
439,20.574,33.048,3.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
440,71.928,65.44800000000001,15.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
441,9.72,39.366,6.6000000000000005,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
442,56.538000000000004,53.946000000000005,3.8000000000000003,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
443,63.828,54.27,5.800000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
444,10.206,33.048,9.600000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
445,14.58,33.696,9.600000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
446,9.558,36.126,4.6000000000000005,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
447,62.694,58.32,14.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
448,69.174,57.510000000000005,14.8,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
449,11.664,32.886,11.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
450,52.974000000000004,48.438,4.6000000000000005,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
451,11.664,40.986000000000004,7.6000000000000005,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
452,44.388,47.628,13.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
453,10.206,35.316,12.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
454,7.776,29.16,7.6000000000000005,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
455,48.6,46.656,11.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
456,62.532000000000004,60.912,14.8,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
457,64.31400000000001,64.638,12.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
458,41.958,41.31,4.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
459,50.058,52.488,5.800000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
460,26.892,42.282000000000004,2.8000000000000003,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
461,16.848,33.372,6.2,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
462,23.004,41.634,3.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
463,0.486,28.674,6.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
464,7.452,36.612,2.8000000000000003,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
465,9.72,36.45,11.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
466,12.312000000000001,34.668,6.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
467,67.392,62.532000000000004,7.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
468,69.98400000000001,53.622,13.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
469,47.466,46.008,3.8000000000000003,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
470,73.71000000000001,66.42,13.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
471,49.248000000000005,48.114000000000004,10.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
472,63.828,56.376000000000005,12.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
473,32.238,38.07,14.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
474,2.43,42.606,7.2,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
475,78.732,62.046,10.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
476,74.196,62.208,13.8,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
477,72.738,58.158,10.600000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
478,13.608,38.88,0.8,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
479,30.456,43.416000000000004,15.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
480,75.97800000000001,62.856,12.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
481,36.774,36.936,6.800000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
482,30.942,46.332,12.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
483,28.188000000000002,35.964,2.4000000000000004,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
484,77.76,72.738,11.8,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
485,13.608,40.338,13.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
486,52.974000000000004,51.678000000000004,15.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
487,69.174,60.102000000000004,8.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
488,28.512,48.6,11.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
489,43.092,46.818000000000005,11.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
490,32.886,35.478,8.8,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
491,20.25,36.936,8.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
492,4.212,35.316,3.2,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
493,8.262,32.886,6.800000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
494,69.174,62.856,13.8,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
495,11.502,36.288000000000004,4.800000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
496,34.506,41.634,15.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
497,14.256,38.394,10.8,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
498,43.416000000000004,44.874,3.8000000000000003,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
499,38.07,49.734,6.6000000000000005,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
500,75.006,73.224,13.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
501,12.312000000000001,35.964,8.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
502,48.438,53.46,8.8,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
503,58.968,53.946000000000005,10.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
504,33.21,44.712,4.6000000000000005,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
505,64.476,58.806000000000004,4.800000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
506,60.102000000000004,64.152,9.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
507,57.996,48.924,14.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
508,21.222,32.724000000000004,11.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
509,69.498,68.688,11.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
510,27.864,36.936,9.600000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
511,41.148,42.444,4.6000000000000005,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
512,13.122,31.752000000000002,7.2,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
513,8.748000000000001,31.59,5.2,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
514,46.332,54.27,8.6,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
515,37.584,42.282000000000004,6.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
516,52.326,57.672000000000004,10.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
517,30.132,35.64,3.2,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
518,21.222,43.254000000000005,9.600000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
519,11.34,30.78,5.2,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
520,18.306,44.226,14.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
521,2.43,41.472,6.6000000000000005,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
522,7.29,33.21,15.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
523,74.52,67.23,15.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
524,42.768,41.634,8.8,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
525,20.25,34.992000000000004,4.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
526,4.86,35.964,9.600000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
527,51.03,52.974000000000004,8.8,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
528,34.506,47.466,2.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
529,15.552,30.132,6.6000000000000005,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
530,16.362000000000002,43.578,3.8000000000000003,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
531,76.788,71.44200000000001,12.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
532,70.956,62.532000000000004,5.800000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
533,60.912,59.778,11.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
534,52.488,54.108000000000004,9.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
535,64.962,63.666000000000004,8.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
536,45.846000000000004,50.706,6.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
537,4.5360000000000005,39.852000000000004,12.600000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
538,41.796,41.634,14.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
539,29.970000000000002,37.422000000000004,13.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
540,43.254000000000005,53.622,8.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
541,70.956,62.208,7.6000000000000005,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
542,54.918,56.052,5.2,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
543,30.618000000000002,36.288000000000004,12.600000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
544,31.266000000000002,42.444,9.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
545,24.3,38.232,12.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
546,61.884,51.516,10.600000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
547,56.7,55.566,6.2,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
548,71.44200000000001,67.71600000000001,7.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
549,75.492,72.738,10.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
550,16.686,40.338,13.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
551,28.026,39.69,6.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
552,44.226,51.354,12.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
553,73.224,66.42,6.6000000000000005,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
554,10.854000000000001,41.634,13.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
555,40.662,42.606,3.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
556,14.58,34.668,1.4000000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
557,44.226,45.684000000000005,5.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
558,60.426,54.432,6.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
559,67.878,62.856,8.6,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
560,0.81,32.724000000000004,2.6,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
561,35.316,46.494,7.2,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
562,48.6,57.672000000000004,11.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
563,72.738,58.482,9.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
564,67.71600000000001,67.878,9.8,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
565,72.252,61.722,13.8,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
566,54.756,54.918,4.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
567,30.456,43.74,9.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
568,68.202,59.454,5.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
569,36.612,50.382000000000005,10.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
570,49.734,51.84,13.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
571,54.594,46.17,6.6000000000000005,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
572,3.402,32.886,3.6,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
573,50.22,50.868,3.2,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
574,40.338,52.488,9.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
575,4.698,34.992000000000004,4.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
576,73.224,57.996,11.8,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
577,57.672000000000004,48.924,5.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
578,1.944,34.182,2.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
579,61.398,57.834,8.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
580,62.208,49.410000000000004,13.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
581,64.962,63.99,15.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
582,47.142,52.326,8.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
583,67.71600000000001,67.71600000000001,13.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
584,48.924,43.74,5.6000000000000005,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
585,69.98400000000001,59.778,11.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
586,19.44,33.048,3.6,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
587,53.46,56.538000000000004,14.8,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
588,11.34,37.746,8.6,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
589,75.006,71.766,10.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
590,71.928,67.23,10.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
591,78.408,65.44800000000001,8.6,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
592,25.272000000000002,42.120000000000005,4.2,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
593,42.120000000000005,50.382000000000005,11.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
594,63.828,62.694,7.6000000000000005,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
595,15.066,33.21,12.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
596,38.07,40.014,7.800000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
597,28.188000000000002,35.154,4.800000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
598,56.214,51.03,4.800000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
599,17.172,37.422000000000004,8.6,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
600,3.888,30.132,9.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
601,18.792,34.83,9.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
602,16.362000000000002,38.232,2.4000000000000004,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
603,38.232,42.120000000000005,12.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
604,70.956,65.44800000000001,9.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
605,16.362000000000002,35.316,8.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
606,34.506,45.522,1.4000000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
607,37.098,51.678000000000004,8.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
608,25.596,40.824,9.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
609,8.262,33.858000000000004,7.2,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
610,10.530000000000001,39.528,5.2,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
611,39.042,41.31,2.8000000000000003,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
612,45.684000000000005,40.176,13.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
613,49.410000000000004,45.198,7.6000000000000005,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
614,15.066,33.048,6.6000000000000005,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
615,33.696,48.276,7.800000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
616,76.464,68.688,14.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
617,24.624000000000002,37.746,7.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
618,54.432,53.46,6.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
619,24.786,44.388,8.6,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
620,42.120000000000005,46.494,8.8,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
621,72.738,67.878,13.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
622,59.778,52.002,11.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
623,15.552,40.338,11.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
624,16.038,31.266000000000002,7.2,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
625,11.178,31.104,3.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
626,26.73,39.852000000000004,2.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
627,32.724000000000004,38.88,2.8000000000000003,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
628,39.204,49.734,7.800000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
629,65.44800000000001,61.398,13.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
630,37.908,41.958,5.800000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
631,79.542,73.224,8.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
632,11.502,36.126,2.6,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
633,12.636000000000001,43.902,3.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
634,21.546,43.902,13.8,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
635,41.148,44.550000000000004,3.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
636,40.338,46.656,7.6000000000000005,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
637,48.276,56.862,13.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
638,36.612,42.120000000000005,4.6000000000000005,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
639,59.454,52.164,6.2,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
640,71.766,65.44800000000001,8.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
641,32.886,44.550000000000004,15.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
642,26.892,39.204,9.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
643,53.46,54.27,6.800000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
644,66.906,52.326,9.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
645,28.674,43.416000000000004,9.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
646,61.722,51.192,7.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
647,42.282000000000004,47.304,13.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
648,59.292,55.08,11.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
649,10.854000000000001,33.534,12.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
650,5.508,41.472,8.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
651,29.484,37.746,14.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
652,17.82,44.550000000000004,12.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
653,24.3,43.416000000000004,13.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
654,53.298,52.65,4.6000000000000005,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
655,12.312000000000001,30.294,7.800000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
656,65.124,56.862,8.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
657,10.044,38.394,1.6,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
658,67.878,66.906,8.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
659,51.192,54.756,12.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
660,1.458,32.238,9.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
661,62.370000000000005,58.806000000000004,10.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
662,19.926000000000002,43.74,4.800000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
663,1.782,30.456,5.800000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
664,23.166,40.986000000000004,7.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
665,57.834,47.79,8.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
666,46.818000000000005,52.164,12.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
667,28.674,37.098,9.600000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
668,65.934,65.44800000000001,15.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
669,7.938000000000001,34.668,8.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
670,49.896,50.706,8.8,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
671,18.63,45.036,12.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
672,5.346,39.204,4.4,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
673,19.926000000000002,36.612,12.600000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
674,44.064,42.444,3.0,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
675,72.414,67.71600000000001,8.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
676,31.266000000000002,39.042,12.600000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
677,57.996,54.918,7.6000000000000005,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
678,9.558,34.83,8.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
679,19.44,36.288000000000004,13.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
680,57.510000000000005,52.326,9.8,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
681,79.056,65.934,8.6,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
682,60.264,57.672000000000004,9.600000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
683,66.906,55.728,13.200000000000001,../../ground truth/FISH/celegans_dyn-10_ceff-0_label.ics.ome.tiff
